Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.100000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
10.846645	0.038143	20.790000
10.932017	0.100921	20.836000
10.957357	0.114189	20.993000
10.982594	0.128273	21.038000
11.007880	0.143503	21.085000
11.032981	0.157742	21.132000
11.057749	0.171796	21.177000
11.081461	0.185539	21.224000
11.177711	0.197116	21.269000
11.202172	0.245703	21.446000
11.227629	0.257899	21.493000
11.252756	0.270308	21.539000
11.277405	0.283927	21.584000
11.303104	0.297750	21.631000
11.328072	0.312193	21.677000
11.352941	0.329359	21.724000
11.377503	0.344421	21.770000
11.402106	0.360299	21.816000
11.427462	0.376660	21.861000
11.451911	0.393232	21.907000
11.537154	0.449342	21.953000
11.561933	0.463806	22.108000
11.586832	0.479063	22.154000
11.611346	0.493127	22.201000
11.635857	0.510859	22.247000
11.661306	0.529478	22.294000
11.686517	0.543862	22.340000
11.773596	0.563376	22.386000
11.798205	0.625777	22.546000
11.824000	0.645932	22.593000
11.848914	0.663545	22.639000
11.873878	0.682096	22.685000
11.898556	0.698558	22.731000
11.923257	0.719218	22.777000
11.948278	0.730712	22.823000
11.973345	0.745785	22.869000
11.998376	0.764405	22.916000
12.023261	0.777999	22.962000
12.048607	0.793791	23.007000
12.132515	0.834969	23.054000
12.157701	0.839478	23.209000
12.182197	0.843775	23.256000
12.206768	0.850257	23.302000
12.231956	0.853050	23.348000
12.257452	0.851471	23.393000
12.282099	0.853160	23.439000
12.369595	0.849142	23.485000
12.394666	0.836204	23.646000
12.419081	0.831476	23.692000
12.443101	0.823155	23.737000
12.467892	0.813331	23.784000
12.492914	0.805410	23.830000
12.518266	0.797713	23.875000
12.543383	0.789057	23.921000
12.568279	0.781698	23.968000
12.593710	0.769813	24.014000
12.618752	0.760948	24.060000
12.643811	0.749889	24.107000
12.843628	0.702713	24.153000
12.868158	0.695995	24.521000
12.965376	0.694001	24.568000
12.990152	0.686529	24.747000
13.014642	0.684520	24.793000
13.039173	0.680277	24.838000
13.064683	0.681611	24.885000
13.089462	0.677159	24.930000
13.114479	0.674877	24.976000
13.139934	0.671893	25.022000
13.164671	0.669291	25.068000
13.189926	0.671984	25.115000
13.213701	0.671463	25.161000
13.239206	0.671503	25.207000
13.323711	0.673996	25.253000
13.349235	0.670367	25.409000
13.373991	0.672144	25.455000
13.399172	0.672264	25.501000
13.423896	0.675101	25.547000
13.447902	0.677724	25.593000
13.473052	0.678335	25.638000
13.676543	0.682675	25.685000
13.701014	0.691669	26.059000
13.725366	0.689643	26.105000
13.750152	0.685675	26.150000
13.775352	0.682766	26.197000
13.800234	0.680177	26.243000
13.825349	0.676023	26.288000
13.911183	0.657494	26.335000
13.936260	0.647319	26.493000
13.961029	0.643370	26.539000
13.985363	0.642764	26.585000
14.010446	0.642805	26.631000
14.035182	0.643550	26.677000
14.060411	0.645157	26.723000
14.155901	0.645327	26.769000
14.181776	0.647259	26.946000
14.207061	0.646724	26.993000
14.232150	0.647840	27.038000
14.257102	0.648505	27.085000
14.282334	0.651472	27.132000
14.307005	0.654266	27.178000
14.331218	0.658560	27.224000
14.356601	0.666097	27.270000
14.381580	0.672408	27.317000
14.406820	0.681896	27.362000
14.431722	0.689623	27.408000
14.516380	0.703816	27.454000
14.541051	0.700173	27.611000
14.565232	0.702902	27.657000
14.590385	0.706614	27.702000
14.615725	0.711867	27.748000
14.640627	0.721192	27.794000
14.665837	0.730054	27.840000
14.752459	0.743181	27.886000
14.777586	0.787824	28.047000
14.802426	0.797923	28.092000
14.826347	0.806605	28.138000
14.851288	0.810912	28.184000
14.876773	0.816259	28.230000
14.901979	0.814014	28.277000
14.926852	0.812756	28.323000
14.952215	0.815469	28.369000
14.977178	0.812507	28.415000
15.003205	0.810317	28.461000
15.027533	0.802811	28.507000
15.111462	0.782922	28.553000
15.136668	0.768529	28.709000
15.162040	0.756494	28.755000
15.187293	0.744325	28.802000
15.212055	0.729643	28.847000
15.237272	0.715320	28.893000
15.261485	0.694211	28.939000
15.349728	0.674537	28.985000
15.373331	0.601916	29.146000
15.397886	0.586305	29.192000
15.422884	0.571635	29.237000
15.447656	0.555999	29.283000
15.472714	0.544038	29.329000
15.498255	0.531796	29.375000
15.523437	0.522587	29.422000
15.548421	0.512072	29.468000
15.572819	0.512112	29.514000
15.597237	0.511561	29.560000
15.622284	0.515690	29.607000
15.821898	0.660643	29.652000
15.846753	0.677694	30.020000
15.872301	0.698868	30.066000
15.956631	0.718178	30.113000
15.980622	0.771507	30.267000
16.005330	0.780133	30.313000
16.030190	0.791952	30.360000
16.055229	0.799807	30.406000
16.080331	0.811173	30.451000
16.105380	0.817323	30.497000
16.131064	0.833196	30.544000
16.155657	0.857418	30.590000
16.180665	0.879168	30.636000
16.205254	0.907325	30.682000
16.295156	1.030011	30.728000
16.319586	1.061577	30.893000
16.343846	1.094619	30.938000
16.368669	1.120477	30.984000
16.393698	1.142430	31.030000
16.418585	1.159781	31.076000
16.443339	1.172171	31.122000
16.654940	1.189292	31.168000
16.679982	1.276687	31.559000
16.705389	1.279477	31.605000
16.729901	1.283654	31.650000
16.755716	1.280411	31.697000
16.780439	1.273853	31.743000
16.805411	1.268182	31.789000
16.890234	1.271709	31.835000
16.914744	1.270715	31.993000
